PATH	UNIPROT	PATHNAME
hsa04010	P05412	MAPK signaling pathway
hsa04010	Q12933	MAPK signaling pathway
hsa04010	P52798	MAPK signaling pathway
hsa04010	P10398	MAPK signaling pathway
hsa04010	P17535	MAPK signaling pathway
hsa04010	P28482	MAPK signaling pathway
hsa04010	P04049	MAPK signaling pathway
hsa04010	Q15303	MAPK signaling pathway
hsa04010	P01583	MAPK signaling pathway
hsa04010	P22736	MAPK signaling pathway
hsa04010	O95750	MAPK signaling pathway
hsa04010	Q13202	MAPK signaling pathway
hsa04010	Q9UBI6	MAPK signaling pathway
hsa04010	P01138	MAPK signaling pathway
hsa04010	Q9Y6K9	MAPK signaling pathway
hsa04010	P61244	MAPK signaling pathway
hsa04010	P19838	MAPK signaling pathway
hsa04010	O95267	MAPK signaling pathway
hsa04010	P62834	MAPK signaling pathway
hsa04010	Q9HCT0	MAPK signaling pathway
hsa04010	Q5T4W7	MAPK signaling pathway
hsa04010	Q9H2K8	MAPK signaling pathway
hsa04010	P21333	MAPK signaling pathway
hsa04010	O43497	MAPK signaling pathway
hsa04010	P32121	MAPK signaling pathway
hsa04010	Q86XP0	MAPK signaling pathway
hsa04010	Q13698	MAPK signaling pathway
hsa04010	Q15750	MAPK signaling pathway
hsa04010	O00305	MAPK signaling pathway
hsa04010	Q05923	MAPK signaling pathway
hsa04010	P10721	MAPK signaling pathway
hsa04010	P22612	MAPK signaling pathway
hsa04010	Q04206	MAPK signaling pathway
hsa04010	Q13936	MAPK signaling pathway
hsa04010	P21359	MAPK signaling pathway
hsa04010	Q07889	MAPK signaling pathway
hsa04010	O43320	MAPK signaling pathway
hsa04010	P05771	MAPK signaling pathway
hsa04010	Q9Y698	MAPK signaling pathway
hsa04010	P05230	MAPK signaling pathway
hsa04010	Q13177	MAPK signaling pathway
hsa04010	Q16644	MAPK signaling pathway
hsa04010	P62993	MAPK signaling pathway
hsa04010	P41279	MAPK signaling pathway
hsa04010	P31371	MAPK signaling pathway
hsa04010	P51617	MAPK signaling pathway
hsa04010	P48454	MAPK signaling pathway
hsa04010	Q9GZV9	MAPK signaling pathway
hsa04010	P11487	MAPK signaling pathway
hsa04010	P51812	MAPK signaling pathway
hsa04010	O15111	MAPK signaling pathway
hsa04010	Q8TDF6	MAPK signaling pathway
hsa04010	Q15389	MAPK signaling pathway
hsa04010	O14944	MAPK signaling pathway
hsa04010	P04085	MAPK signaling pathway
hsa04010	Q7L7X3	MAPK signaling pathway
hsa04010	Q9Y243	MAPK signaling pathway
hsa04010	P11831	MAPK signaling pathway
hsa04010	P15514	MAPK signaling pathway
hsa04010	P55075	MAPK signaling pathway
hsa04010	P17612	MAPK signaling pathway
hsa04010	P48023	MAPK signaling pathway
hsa04010	P34931	MAPK signaling pathway
hsa04010	P15056	MAPK signaling pathway
hsa04010	O75676	MAPK signaling pathway
hsa04010	Q9UP65	MAPK signaling pathway
hsa04010	Q9BY84	MAPK signaling pathway
hsa04010	O00555	MAPK signaling pathway
hsa04010	O75688	MAPK signaling pathway
hsa04010	P04637	MAPK signaling pathway
hsa04010	P35236	MAPK signaling pathway
hsa04010	P15153	MAPK signaling pathway
hsa04010	P10600	MAPK signaling pathway
hsa04010	P21583	MAPK signaling pathway
hsa04010	P05019	MAPK signaling pathway
hsa04010	P35968	MAPK signaling pathway
hsa04010	P01106	MAPK signaling pathway
hsa04010	P20827	MAPK signaling pathway
hsa04010	Q02750	MAPK signaling pathway
hsa04010	Q9UQF2	MAPK signaling pathway
hsa04010	P21860	MAPK signaling pathway
hsa04010	P54289	MAPK signaling pathway
hsa04010	P11142	MAPK signaling pathway
hsa04010	Q15256	MAPK signaling pathway
hsa04010	P01133	MAPK signaling pathway
hsa04010	Q8IZS8	MAPK signaling pathway
hsa04010	Q12851	MAPK signaling pathway
hsa04010	P53779	MAPK signaling pathway
hsa04010	Q9Y4K3	MAPK signaling pathway
hsa04010	Q13188	MAPK signaling pathway
hsa04010	O43318	MAPK signaling pathway
hsa04010	P07949	MAPK signaling pathway
hsa04010	P46734	MAPK signaling pathway
hsa04010	O14827	MAPK signaling pathway
hsa04010	O76093	MAPK signaling pathway
hsa04010	Q06413	MAPK signaling pathway
hsa04010	P28324	MAPK signaling pathway
hsa04010	P14210	MAPK signaling pathway
hsa04010	Q12852	MAPK signaling pathway
hsa04010	O95180	MAPK signaling pathway
hsa04010	Q9P0X4	MAPK signaling pathway
hsa04010	O43915	MAPK signaling pathway
hsa04010	P16298	MAPK signaling pathway
hsa04010	P36888	MAPK signaling pathway
hsa04010	P15336	MAPK signaling pathway
hsa04010	P63098	MAPK signaling pathway
hsa04010	P45983	MAPK signaling pathway
hsa04010	P35916	MAPK signaling pathway
hsa04010	P61224	MAPK signaling pathway
hsa04010	P27361	MAPK signaling pathway
hsa04010	P19438	MAPK signaling pathway
hsa04010	P0C869	MAPK signaling pathway
hsa04010	P04792	MAPK signaling pathway
hsa04010	P16949	MAPK signaling pathway
hsa04010	P20783	MAPK signaling pathway
hsa04010	Q9UF02	MAPK signaling pathway
hsa04010	Q16620	MAPK signaling pathway
hsa04010	Q9NSA1	MAPK signaling pathway
hsa04010	P05129	MAPK signaling pathway
hsa04010	P29317	MAPK signaling pathway
hsa04010	O15520	MAPK signaling pathway
hsa04010	P11362	MAPK signaling pathway
hsa04010	O14920	MAPK signaling pathway
hsa04010	P28562	MAPK signaling pathway
hsa04010	P21781	MAPK signaling pathway
hsa04010	P00533	MAPK signaling pathway
hsa04010	Q9UL54	MAPK signaling pathway
hsa04010	Q7LDG7	MAPK signaling pathway
hsa04010	Q08209	MAPK signaling pathway
hsa04010	Q99748	MAPK signaling pathway
hsa04010	Q3MJ16	MAPK signaling pathway
hsa04010	Q8IW41	MAPK signaling pathway
hsa04010	Q9Y4G8	MAPK signaling pathway
hsa04010	P14778	MAPK signaling pathway
hsa04010	Q9UK32	MAPK signaling pathway
hsa04010	Q9BQ95	MAPK signaling pathway
hsa04010	Q9Y6R4	MAPK signaling pathway
hsa04010	Q07890	MAPK signaling pathway
hsa04010	Q9NP95	MAPK signaling pathway
hsa04010	P60953	MAPK signaling pathway
hsa04010	Q02641	MAPK signaling pathway
hsa04010	P22607	MAPK signaling pathway
hsa04010	Q12968	MAPK signaling pathway
hsa04010	Q99759	MAPK signaling pathway
hsa04010	P09619	MAPK signaling pathway
hsa04010	P52564	MAPK signaling pathway
hsa04010	Q01201	MAPK signaling pathway
hsa04010	P54829	MAPK signaling pathway
hsa04010	P35638	MAPK signaling pathway
hsa04010	P22694	MAPK signaling pathway
hsa04010	P49765	MAPK signaling pathway
hsa04010	Q99558	MAPK signaling pathway
hsa04010	P39905	MAPK signaling pathway
hsa04010	P18848	MAPK signaling pathway
hsa04010	P61812	MAPK signaling pathway
hsa04010	O60542	MAPK signaling pathway
hsa04010	Q16829	MAPK signaling pathway
hsa04010	P10767	MAPK signaling pathway
hsa04010	P17948	MAPK signaling pathway
hsa04010	P25445	MAPK signaling pathway
hsa04010	Q92918	MAPK signaling pathway
hsa04010	P04629	MAPK signaling pathway
hsa04010	Q13164	MAPK signaling pathway
hsa04010	P49767	MAPK signaling pathway
hsa04010	P08581	MAPK signaling pathway
hsa04010	P0DMV9	MAPK signaling pathway
hsa04010	Q9UER7	MAPK signaling pathway
hsa04010	Q99836	MAPK signaling pathway
hsa04010	P0DMV8	MAPK signaling pathway
hsa04010	O95819	MAPK signaling pathway
hsa04010	P36507	MAPK signaling pathway
hsa04010	O75582	MAPK signaling pathway
hsa04010	Q9NPH3	MAPK signaling pathway
hsa04010	Q15349	MAPK signaling pathway
hsa04010	P08620	MAPK signaling pathway
hsa04010	P36897	MAPK signaling pathway
hsa04010	P49763	MAPK signaling pathway
hsa04010	Q01668	MAPK signaling pathway
hsa04010	P51452	MAPK signaling pathway
hsa04010	P04626	MAPK signaling pathway
hsa04010	P20936	MAPK signaling pathway
hsa04010	Q00653	MAPK signaling pathway
hsa04010	P01100	MAPK signaling pathway
hsa04010	Q06432	MAPK signaling pathway
hsa04010	P12034	MAPK signaling pathway
hsa04010	P34130	MAPK signaling pathway
hsa04010	P60763	MAPK signaling pathway
hsa04010	P22455	MAPK signaling pathway
hsa04010	P01111	MAPK signaling pathway
hsa04010	Q7Z3S7	MAPK signaling pathway
hsa04010	Q13153	MAPK signaling pathway
hsa04010	Q16539	MAPK signaling pathway
hsa04010	P49137	MAPK signaling pathway
hsa04010	P52797	MAPK signaling pathway
hsa04010	P17252	MAPK signaling pathway
hsa04010	P53041	MAPK signaling pathway
hsa04010	P16234	MAPK signaling pathway
hsa04010	Q8IVH8	MAPK signaling pathway
hsa04010	O95257	MAPK signaling pathway
hsa04010	P53778	MAPK signaling pathway
hsa04010	P07333	MAPK signaling pathway
hsa04010	P24522	MAPK signaling pathway
hsa04010	O60258	MAPK signaling pathway
hsa04010	P31749	MAPK signaling pathway
hsa04010	Q9NYL2	MAPK signaling pathway
hsa04010	P46108	MAPK signaling pathway
hsa04010	Q9NRA1	MAPK signaling pathway
hsa04010	Q08289	MAPK signaling pathway
hsa04010	O60840	MAPK signaling pathway
hsa04010	O75293	MAPK signaling pathway
hsa04010	P01584	MAPK signaling pathway
hsa04010	P31751	MAPK signaling pathway
hsa04010	Q16828	MAPK signaling pathway
hsa04010	P09603	MAPK signaling pathway
hsa04010	Q00975	MAPK signaling pathway
hsa04010	O95644	MAPK signaling pathway
hsa04010	O43283	MAPK signaling pathway
hsa04010	Q9GZP0	MAPK signaling pathway
hsa04010	P30305	MAPK signaling pathway
hsa04010	Q13163	MAPK signaling pathway
hsa04010	Q15418	MAPK signaling pathway
hsa04010	O95382	MAPK signaling pathway
hsa04010	P10301	MAPK signaling pathway
hsa04010	P08571	MAPK signaling pathway
hsa04010	P49407	MAPK signaling pathway
hsa04010	Q96LZ3	MAPK signaling pathway
hsa04010	P45985	MAPK signaling pathway
hsa04010	Q16690	MAPK signaling pathway
hsa04010	Q15878	MAPK signaling pathway
hsa04010	Q15283	MAPK signaling pathway
hsa04010	P01344	MAPK signaling pathway
hsa04010	P52803	MAPK signaling pathway
hsa04010	P17066	MAPK signaling pathway
hsa04010	P45984	MAPK signaling pathway
hsa04010	P15692	MAPK signaling pathway
hsa04010	P63000	MAPK signaling pathway
hsa04010	Q02779	MAPK signaling pathway
hsa04010	P0DMV9	MAPK signaling pathway
hsa04010	O14807	MAPK signaling pathway
hsa04010	Q9UBE8	MAPK signaling pathway
hsa04010	P80192	MAPK signaling pathway
hsa04010	P0C869	MAPK signaling pathway
hsa04010	P06213	MAPK signaling pathway
hsa04010	P09038	MAPK signaling pathway
hsa04010	Q9NY47	MAPK signaling pathway
hsa04010	P01127	MAPK signaling pathway
hsa04010	P08069	MAPK signaling pathway
hsa04010	Q15759	MAPK signaling pathway
hsa04010	P01137	MAPK signaling pathway
hsa04010	P42574	MAPK signaling pathway
hsa04010	O14733	MAPK signaling pathway
hsa04010	Q9UHA4	MAPK signaling pathway
hsa04010	P62070	MAPK signaling pathway
hsa04010	O43921	MAPK signaling pathway
hsa04010	Q9Y264	MAPK signaling pathway
hsa04010	P01308	MAPK signaling pathway
hsa04010	Q9HBH9	MAPK signaling pathway
hsa04010	P01135	MAPK signaling pathway
hsa04010	Q9Y2U5	MAPK signaling pathway
hsa04010	P10636	MAPK signaling pathway
hsa04010	P47712	MAPK signaling pathway
hsa04010	P21802	MAPK signaling pathway
hsa04010	Q16584	MAPK signaling pathway
hsa04010	O15123	MAPK signaling pathway
hsa04010	Q13387	MAPK signaling pathway
hsa04010	P37173	MAPK signaling pathway
hsa04010	Q8WXS5	MAPK signaling pathway
hsa04010	P46109	MAPK signaling pathway
hsa04010	Q03113	MAPK signaling pathway
hsa04010	P54284	MAPK signaling pathway
hsa04010	Q9BUB5	MAPK signaling pathway
hsa04010	Q13043	MAPK signaling pathway
hsa04010	P62955	MAPK signaling pathway
hsa04010	P0DMV8	MAPK signaling pathway
hsa04010	Q13972	MAPK signaling pathway
hsa04010	Q68DD2	MAPK signaling pathway
hsa04010	Q13115	MAPK signaling pathway
hsa04010	P01112	MAPK signaling pathway
hsa04010	P19419	MAPK signaling pathway
hsa04010	Q15628	MAPK signaling pathway
hsa04010	P49771	MAPK signaling pathway
hsa04010	Q9NWZ3	MAPK signaling pathway
hsa04010	Q8IV61	MAPK signaling pathway
hsa04010	Q9UPT6	MAPK signaling pathway
hsa04010	Q9Y6W6	MAPK signaling pathway
hsa04010	P01375	MAPK signaling pathway
hsa04010	O15264	MAPK signaling pathway
hsa04010	Q9BXT2	MAPK signaling pathway
hsa04010	Q99956	MAPK signaling pathway
hsa04010	Q99683	MAPK signaling pathway
hsa04010	Q5TCX8	MAPK signaling pathway
hsa04010	O60359	MAPK signaling pathway
hsa04010	P08138	MAPK signaling pathway
hsa04010	P23560	MAPK signaling pathway
hsa04010	P35813	MAPK signaling pathway
hsa04010	Q03112	MAPK signaling pathway
hsa04010	P01116	MAPK signaling pathway
hsa04010	Q02763	MAPK signaling pathway
hsa04010	Q9NYJ8	MAPK signaling pathway
hsa04010	Q13233	MAPK signaling pathway
hsa04010	Q9UBN1	MAPK signaling pathway
hsa04012	P45984	ErbB signaling pathway
hsa04012	P05412	ErbB signaling pathway
hsa04012	Q05397	ErbB signaling pathway
hsa04012	P98077	ErbB signaling pathway
hsa04012	Q07890	ErbB signaling pathway
hsa04012	P62993	ErbB signaling pathway
hsa04012	P49841	ErbB signaling pathway
hsa04012	P15056	ErbB signaling pathway
hsa04012	P46108	ErbB signaling pathway
hsa04012	Q02750	ErbB signaling pathway
hsa04012	O96013	ErbB signaling pathway
hsa04012	P21860	ErbB signaling pathway
hsa04012	P16333	ErbB signaling pathway
hsa04012	P00533	ErbB signaling pathway
hsa04012	Q9UBS0	ErbB signaling pathway
hsa04012	Q9NQU5	ErbB signaling pathway
hsa04012	Q9UQM7	ErbB signaling pathway
hsa04012	P05129	ErbB signaling pathway
hsa04012	O14511	ErbB signaling pathway
hsa04012	Q92934	ErbB signaling pathway
hsa04012	O43639	ErbB signaling pathway
hsa04012	P17252	ErbB signaling pathway
hsa04012	P01133	ErbB signaling pathway
hsa04012	P29353	ErbB signaling pathway
hsa04012	P01112	ErbB signaling pathway
hsa04012	P46527	ErbB signaling pathway
hsa04012	P42338	ErbB signaling pathway
hsa04012	P42336	ErbB signaling pathway
hsa04012	P27986	ErbB signaling pathway
hsa04012	Q99075	ErbB signaling pathway
hsa04012	Q8WWG1	ErbB signaling pathway
hsa04012	Q9P286	ErbB signaling pathway
hsa04012	Q13555	ErbB signaling pathway
hsa04012	P16885	ErbB signaling pathway
hsa04012	P01111	ErbB signaling pathway
hsa04012	Q92529	ErbB signaling pathway
hsa04012	O75914	ErbB signaling pathway
hsa04012	P31751	ErbB signaling pathway
hsa04012	P42345	ErbB signaling pathway
hsa04012	Q13177	ErbB signaling pathway
hsa04012	Q07889	ErbB signaling pathway
hsa04012	Q13480	ErbB signaling pathway
hsa04012	P56975	ErbB signaling pathway
hsa04012	Q6S5L8	ErbB signaling pathway
hsa04012	P45985	ErbB signaling pathway
hsa04012	Q15303	ErbB signaling pathway
hsa04012	P46109	ErbB signaling pathway
hsa04012	P19419	ErbB signaling pathway
hsa04012	Q13153	ErbB signaling pathway
hsa04012	Q02297	ErbB signaling pathway
hsa04012	P42229	ErbB signaling pathway
hsa04012	P45983	ErbB signaling pathway
hsa04012	O00329	ErbB signaling pathway
hsa04012	P51692	ErbB signaling pathway
hsa04012	Q9Y243	ErbB signaling pathway
hsa04012	P53779	ErbB signaling pathway
hsa04012	P15514	ErbB signaling pathway
hsa04012	P23443	ErbB signaling pathway
hsa04012	P04049	ErbB signaling pathway
hsa04012	P00519	ErbB signaling pathway
hsa04012	O00459	ErbB signaling pathway
hsa04012	Q13557	ErbB signaling pathway
hsa04012	O14944	ErbB signaling pathway
hsa04012	P01106	ErbB signaling pathway
hsa04012	P01116	ErbB signaling pathway
hsa04012	P04626	ErbB signaling pathway
hsa04012	P38936	ErbB signaling pathway
hsa04012	O14733	ErbB signaling pathway
hsa04012	Q13554	ErbB signaling pathway
hsa04012	Q9NQU5	ErbB signaling pathway
hsa04012	P27361	ErbB signaling pathway
hsa04012	Q92569	ErbB signaling pathway
hsa04012	P36507	ErbB signaling pathway
hsa04012	P35070	ErbB signaling pathway
hsa04012	P12931	ErbB signaling pathway
hsa04012	P01135	ErbB signaling pathway
hsa04012	Q13541	ErbB signaling pathway
hsa04012	P19174	ErbB signaling pathway
hsa04012	P10398	ErbB signaling pathway
hsa04012	P42684	ErbB signaling pathway
hsa04012	P28482	ErbB signaling pathway
hsa04012	P22681	ErbB signaling pathway
hsa04012	P31749	ErbB signaling pathway
hsa04012	P05771	ErbB signaling pathway
hsa04014	Q9UHD2	Ras signaling pathway
hsa04014	Q3MJ16	Ras signaling pathway
hsa04014	P39877	Ras signaling pathway
hsa04014	P16885	Ras signaling pathway
hsa04014	P11362	Ras signaling pathway
hsa04014	Q7Z569	Ras signaling pathway
hsa04014	P28482	Ras signaling pathway
hsa04014	P43403	Ras signaling pathway
hsa04014	P14921	Ras signaling pathway
hsa04014	Q9Y6K9	Ras signaling pathway
hsa04014	P27986	Ras signaling pathway
hsa04014	Q15389	Ras signaling pathway
hsa04014	P01138	Ras signaling pathway
hsa04014	Q05586	Ras signaling pathway
hsa04014	Q9NQU5	Ras signaling pathway
hsa04014	P09603	Ras signaling pathway
hsa04014	Q07889	Ras signaling pathway
hsa04014	Q9HAV0	Ras signaling pathway
hsa04014	Q92934	Ras signaling pathway
hsa04014	Q9NRA1	Ras signaling pathway
hsa04014	P53816	Ras signaling pathway
hsa04014	P01308	Ras signaling pathway
hsa04014	P0C869	Ras signaling pathway
hsa04014	Q9UQ13	Ras signaling pathway
hsa04014	P15153	Ras signaling pathway
hsa04014	Q8TDF6	Ras signaling pathway
hsa04014	Q9BZM1	Ras signaling pathway
hsa04014	P31751	Ras signaling pathway
hsa04014	Q9P212	Ras signaling pathway
hsa04014	P60953	Ras signaling pathway
hsa04014	P01116	Ras signaling pathway
hsa04014	Q04206	Ras signaling pathway
hsa04014	P0DP24	Ras signaling pathway
hsa04014	P49763	Ras signaling pathway
hsa04014	P45984	Ras signaling pathway
hsa04014	Q92569	Ras signaling pathway
hsa04014	P11234	Ras signaling pathway
hsa04014	P21583	Ras signaling pathway
hsa04014	P63211	Ras signaling pathway
hsa04014	O43915	Ras signaling pathway
hsa04014	P35916	Ras signaling pathway
hsa04014	P0DP23	Ras signaling pathway
hsa04014	P47712	Ras signaling pathway
hsa04014	P52798	Ras signaling pathway
hsa04014	P51148	Ras signaling pathway
hsa04014	O43561	Ras signaling pathway
hsa04014	O60733	Ras signaling pathway
hsa04014	P10301	Ras signaling pathway
hsa04014	P23560	Ras signaling pathway
hsa04014	Q9NZ20	Ras signaling pathway
hsa04014	P22607	Ras signaling pathway
hsa04014	P63000	Ras signaling pathway
hsa04014	P05129	Ras signaling pathway
hsa04014	P31371	Ras signaling pathway
hsa04014	Q9GZV9	Ras signaling pathway
hsa04014	P31749	Ras signaling pathway
hsa04014	P59768	Ras signaling pathway
hsa04014	Q96PV0	Ras signaling pathway
hsa04014	P29353	Ras signaling pathway
hsa04014	P21359	Ras signaling pathway
hsa04014	P15036	Ras signaling pathway
hsa04014	P01135	Ras signaling pathway
hsa04014	Q9NS23	Ras signaling pathway
hsa04014	P04085	Ras signaling pathway
hsa04014	Q9UQC2	Ras signaling pathway
hsa04014	P55196	Ras signaling pathway
hsa04014	Q12967	Ras signaling pathway
hsa04014	P16520	Ras signaling pathway
hsa04014	P17948	Ras signaling pathway
hsa04014	O14920	Ras signaling pathway
hsa04014	P49765	Ras signaling pathway
hsa04014	P61586	Ras signaling pathway
hsa04014	P0DP24	Ras signaling pathway
hsa04014	Q86XP0	Ras signaling pathway
hsa04014	P98077	Ras signaling pathway
hsa04014	P50151	Ras signaling pathway
hsa04014	P22612	Ras signaling pathway
hsa04014	P0DP25	Ras signaling pathway
hsa04014	Q9NZT1	Ras signaling pathway
hsa04014	Q9HCT0	Ras signaling pathway
hsa04014	P62873	Ras signaling pathway
hsa04014	P34969	Ras signaling pathway
hsa04014	P20827	Ras signaling pathway
hsa04014	O15211	Ras signaling pathway
hsa04014	P05771	Ras signaling pathway
hsa04014	Q9UBI6	Ras signaling pathway
hsa04014	Q8IVT5	Ras signaling pathway
hsa04014	O60258	Ras signaling pathway
hsa04014	Q9UP65	Ras signaling pathway
hsa04014	P09038	Ras signaling pathway
hsa04014	Q86YV0	Ras signaling pathway
hsa04014	O14610	Ras signaling pathway
hsa04014	P61952	Ras signaling pathway
hsa04014	P0DP23	Ras signaling pathway
hsa04014	Q92565	Ras signaling pathway
hsa04014	P08069	Ras signaling pathway
hsa04014	P17612	Ras signaling pathway
hsa04014	Q13177	Ras signaling pathway
hsa04014	Q9NZL6	Ras signaling pathway
hsa04014	P08620	Ras signaling pathway
hsa04014	Q2PPJ7	Ras signaling pathway
hsa04014	P00533	Ras signaling pathway
hsa04014	P19174	Ras signaling pathway
hsa04014	Q8TD86	Ras signaling pathway
hsa04014	O43921	Ras signaling pathway
hsa04014	Q9UK08	Ras signaling pathway
hsa04014	O00459	Ras signaling pathway
hsa04014	Q9NSA1	Ras signaling pathway
hsa04014	P62993	Ras signaling pathway
hsa04014	P62879	Ras signaling pathway
hsa04014	P0DP24	Ras signaling pathway
hsa04014	P15692	Ras signaling pathway
hsa04014	O60262	Ras signaling pathway
hsa04014	P11233	Ras signaling pathway
hsa04014	P52803	Ras signaling pathway
hsa04014	P19419	Ras signaling pathway
hsa04014	Q13393	Ras signaling pathway
hsa04014	P61020	Ras signaling pathway
hsa04014	Q9NWW9	Ras signaling pathway
hsa04014	P49767	Ras signaling pathway
hsa04014	Q13009	Ras signaling pathway
hsa04014	Q96KP1	Ras signaling pathway
hsa04014	Q13224	Ras signaling pathway
hsa04014	P62834	Ras signaling pathway
hsa04014	Q14644	Ras signaling pathway
hsa04014	O00329	Ras signaling pathway
hsa04014	Q9GZP0	Ras signaling pathway
hsa04014	Q53H76	Ras signaling pathway
hsa04014	Q15311	Ras signaling pathway
hsa04014	Q9NP95	Ras signaling pathway
hsa04014	P20936	Ras signaling pathway
hsa04014	Q13153	Ras signaling pathway
hsa04014	P10767	Ras signaling pathway
hsa04014	P29317	Ras signaling pathway
hsa04014	P04049	Ras signaling pathway
hsa04014	P27361	Ras signaling pathway
hsa04014	Q16620	Ras signaling pathway
hsa04014	P34130	Ras signaling pathway
hsa04014	P36888	Ras signaling pathway
hsa04014	Q04864	Ras signaling pathway
hsa04014	Q68DD2	Ras signaling pathway
hsa04014	P49771	Ras signaling pathway
hsa04014	P62330	Ras signaling pathway
hsa04014	P52797	Ras signaling pathway
hsa04014	P16234	Ras signaling pathway
hsa04014	P27482	Ras signaling pathway
hsa04014	P01344	Ras signaling pathway
hsa04014	P04054	Ras signaling pathway
hsa04014	P17252	Ras signaling pathway
hsa04014	Q8IV61	Ras signaling pathway
hsa04014	P08581	Ras signaling pathway
hsa04014	P61224	Ras signaling pathway
hsa04014	Q9NZK7	Ras signaling pathway
hsa04014	P20783	Ras signaling pathway
hsa04014	Q15283	Ras signaling pathway
hsa04014	Q8WWW0	Ras signaling pathway
hsa04014	P07333	Ras signaling pathway
hsa04014	Q96GE6	Ras signaling pathway
hsa04014	P22455	Ras signaling pathway
hsa04014	Q9P286	Ras signaling pathway
hsa04014	Q9Y243	Ras signaling pathway
hsa04014	P42684	Ras signaling pathway
hsa04014	O75914	Ras signaling pathway
hsa04014	O96013	Ras signaling pathway
hsa04014	P01133	Ras signaling pathway
hsa04014	P14210	Ras signaling pathway
hsa04014	P0DP25	Ras signaling pathway
hsa04014	P48023	Ras signaling pathway
hsa04014	Q12879	Ras signaling pathway
hsa04014	O15111	Ras signaling pathway
hsa04014	P06213	Ras signaling pathway
hsa04014	Q9UJF2	Ras signaling pathway
hsa04014	Q7LDG7	Ras signaling pathway
hsa04014	O95294	Ras signaling pathway
hsa04014	P08138	Ras signaling pathway
hsa04014	Q9P2W3	Ras signaling pathway
hsa04014	Q06124	Ras signaling pathway
hsa04014	P10721	Ras signaling pathway
hsa04014	O14827	Ras signaling pathway
hsa04014	P50150	Ras signaling pathway
hsa04014	Q9UNK4	Ras signaling pathway
hsa04014	P98177	Ras signaling pathway
hsa04014	O15520	Ras signaling pathway
hsa04014	P22694	Ras signaling pathway
hsa04014	Q86X10	Ras signaling pathway
hsa04014	Q6VAB6	Ras signaling pathway
hsa04014	P0DP25	Ras signaling pathway
hsa04014	P01112	Ras signaling pathway
hsa04014	P63215	Ras signaling pathway
hsa04014	P36507	Ras signaling pathway
hsa04014	Q6GYQ0	Ras signaling pathway
hsa04014	O95750	Ras signaling pathway
hsa04014	P09619	Ras signaling pathway
hsa04014	P04629	Ras signaling pathway
hsa04014	O15123	Ras signaling pathway
hsa04014	O15496	Ras signaling pathway
hsa04014	P05019	Ras signaling pathway
hsa04014	P05230	Ras signaling pathway
hsa04014	P0C869	Ras signaling pathway
hsa04014	P0DP23	Ras signaling pathway
hsa04014	P42338	Ras signaling pathway
hsa04014	Q13671	Ras signaling pathway
hsa04014	P19838	Ras signaling pathway
hsa04014	P21781	Ras signaling pathway
hsa04014	Q02750	Ras signaling pathway
hsa04014	Q9NQU5	Ras signaling pathway
hsa04014	O14939	Ras signaling pathway
hsa04014	P60763	Ras signaling pathway
hsa04014	P35968	Ras signaling pathway
hsa04014	Q13043	Ras signaling pathway
hsa04014	O14807	Ras signaling pathway
hsa04014	P21802	Ras signaling pathway
hsa04014	Q07817	Ras signaling pathway
hsa04014	Q13480	Ras signaling pathway
hsa04014	Q9Y264	Ras signaling pathway
hsa04014	P20339	Ras signaling pathway
hsa04014	P45983	Ras signaling pathway
hsa04014	P55075	Ras signaling pathway
hsa04014	P14555	Ras signaling pathway
hsa04014	O95267	Ras signaling pathway
hsa04014	Q6S5L8	Ras signaling pathway
hsa04014	P12034	Ras signaling pathway
hsa04014	P00519	Ras signaling pathway
hsa04014	Q9BX93	Ras signaling pathway
hsa04014	P01111	Ras signaling pathway
hsa04014	O43320	Ras signaling pathway
hsa04014	P01127	Ras signaling pathway
hsa04014	Q07890	Ras signaling pathway
hsa04014	Q92529	Ras signaling pathway
hsa04014	P11487	Ras signaling pathway
hsa04014	P42336	Ras signaling pathway
hsa04014	Q13972	Ras signaling pathway
hsa04014	O43374	Ras signaling pathway
hsa04014	Q02763	Ras signaling pathway
hsa04014	O76093	Ras signaling pathway
hsa04014	P62070	Ras signaling pathway
hsa04014	Q9BZM2	Ras signaling pathway
hsa04014	P63218	Ras signaling pathway
hsa04014	P53779	Ras signaling pathway
hsa04015	Q9UI08	Rap1 signaling pathway
hsa04015	Q15147	Rap1 signaling pathway
hsa04015	P27482	Rap1 signaling pathway
hsa04015	Q8NHR9	Rap1 signaling pathway
hsa04015	P35222	Rap1 signaling pathway
hsa04015	O43915	Rap1 signaling pathway
hsa04015	P11233	Rap1 signaling pathway
hsa04015	P07737	Rap1 signaling pathway
hsa04015	P07996	Rap1 signaling pathway
hsa04015	P08620	Rap1 signaling pathway
hsa04015	P01138	Rap1 signaling pathway
hsa04015	P0DP25	Rap1 signaling pathway
hsa04015	Q13009	Rap1 signaling pathway
hsa04015	P55075	Rap1 signaling pathway
hsa04015	P12034	Rap1 signaling pathway
hsa04015	P60673	Rap1 signaling pathway
hsa04015	P15498	Rap1 signaling pathway
hsa04015	P41743	Rap1 signaling pathway
hsa04015	P35916	Rap1 signaling pathway
hsa04015	P47736	Rap1 signaling pathway
hsa04015	O95750	Rap1 signaling pathway
hsa04015	P22455	Rap1 signaling pathway
hsa04015	P63092	Rap1 signaling pathway
hsa04015	Q9Y243	Rap1 signaling pathway
